time,voltage
0.0,-0.002847176854038963
0.002777777777777778,0.0411444347516299
0.005555555555555556,0.005665238822120684
0.008333333333333333,0.0265962395651309
0.011111111111111112,-0.0030924370209485757
0.01388888888888889,-0.0013806171826017182
0.016666666666666666,0.015103609701558373
0.019444444444444445,0.016512932970252442
0.022222222222222223,-0.002261384194026459
0.025,-0.04735675189456214
0.02777777777777778,-0.00334098865213066
0.030555555555555558,0.013707959350254675
0.03333333333333333,0.0004700021696985896
0.036111111111111115,0.009124025589822359
0.03888888888888889,0.005409855641328342
0.04166666666666667,-0.028700162877328676
0.044444444444444446,0.01765634292369538
0.04722222222222222,-0.01160163327880541
0.05,-0.01003130607899213
0.05277777777777778,0.011819065889150455
0.05555555555555556,-0.014632325009057385
0.058333333333333334,0.0052351092274311815
0.061111111111111116,-0.01711591158031632
0.0638888888888889,-0.003750518246061957
0.06666666666666667,-0.007469725788699002
0.06944444444444445,-0.009239419333179568
0.07222222222222223,-0.01632932208408772
0.075,-0.0009024660502680475
0.07777777777777778,0.0024265555260863762
0.08055555555555556,0.01851905559045004
0.08333333333333334,-0.011476393925599243
0.08611111111111111,0.0010540622009192239
0.08888888888888889,0.044146211738320965
0.09166666666666667,0.007836437389481265
0.09444444444444444,0.009654268554510383
0.09722222222222222,0.00866668042212733
0.1,-0.034085833884380835
0.10277777777777779,-0.004878161326980443
0.10555555555555556,-0.042794075825682946
0.10833333333333334,0.01722645306088116
0.11111111111111112,0.034005687952752155
0.11388888888888889,-0.010575696061984826
0.11666666666666667,0.035269558348972
0.11944444444444445,-0.02243215655010631
0.12222222222222223,-0.023838683336580808
0.125,0.01105463835501126
0.1277777777777778,-0.016319618977312277
0.13055555555555556,-0.009932936984565167
0.13333333333333333,0.021724511266135473
0.13611111111111113,-0.019493505533563178
0.1388888888888889,-0.005642716358211679
0.14166666666666666,-0.0023442829987544195
0.14444444444444446,0.007570945327216343
0.14722222222222223,0.014643892943565476
0.15,-0.0020714206923370523
0.1527777777777778,-0.023974125603149102
0.15555555555555556,0.020200711525585287
0.15833333333333333,0.05750720659748446
0.16111111111111112,0.01640625287229822
0.1638888888888889,0.011212230118690023
0.16666666666666669,-0.02191458343109738
0.16944444444444445,-0.026567333851256918
0.17222222222222222,-0.05828597982767502
0.17500000000000002,-0.028598394531349672
0.17777777777777778,-0.05482575948575486
0.18055555555555555,-0.03710127604516526
0.18333333333333335,-0.0926099131491258
0.18611111111111112,-0.05059846759159496
0.18888888888888888,-0.08619913273227842
0.19166666666666668,-0.09010745272302037
0.19444444444444445,0.08948851515320971
0.19722222222222224,0.18057326962442427
0.2,0.26823609226698464
0.20277777777777778,0.4580637507071183
0.20555555555555557,0.6037988382178098
0.20833333333333334,0.7505012204093134
0.2111111111111111,0.8675620696563284
0.2138888888888889,0.9380052329575271
0.21666666666666667,0.9164299592849712
0.21944444444444444,0.928547882691027
0.22222222222222224,0.8037888060457542
0.225,0.70051352627834
0.22777777777777777,0.5895631601243552
0.23055555555555557,0.41009478954567535
0.23333333333333334,0.21213331657407714
0.23611111111111113,0.11771943748887559
0.2388888888888889,-0.1461065173807151
0.24166666666666667,-0.1505477424696813
0.24444444444444446,-0.13123952389393795
0.24722222222222223,-0.12929889937732775
0.25,-0.11851332774666873
0.25277777777777777,-0.11321518900097365
0.2555555555555556,-0.10360843820790339
0.25833333333333336,-0.053804161218831234
0.2611111111111111,-0.01404908163642516
0.2638888888888889,0.01750464128775961
0.26666666666666666,0.07536560551381452
0.26944444444444443,0.05174290990464655
0.27222222222222225,0.06175145550006776
0.275,0.09196523675613899
0.2777777777777778,0.04732047509104696
0.28055555555555556,0.09265753347147185
0.2833333333333333,0.0679922198643611
0.28611111111111115,0.12344290539572364
0.2888888888888889,0.12774792113304073
0.2916666666666667,0.1407766327967018
0.29444444444444445,0.14708657771602174
0.2972222222222222,0.1414870268812979
0.3,0.11259988895408511
0.3027777777777778,0.1512251016102622
0.3055555555555556,0.16730374265506662
0.30833333333333335,0.16669547822439798
0.3111111111111111,0.16222490202417383
0.3138888888888889,0.17453732693498183
0.31666666666666665,0.18546412843577165
0.3194444444444445,0.16284653950312428
0.32222222222222224,0.20188272528449008
0.325,0.20352910577568722
0.3277777777777778,0.19307213989494407
0.33055555555555555,0.21143814615415585
0.33333333333333337,0.2227911224202562
0.33611111111111114,0.17966665551768365
0.3388888888888889,0.22893169443845476
0.3416666666666667,0.21840668304063665
0.34444444444444444,0.21582868624748952
0.3472222222222222,0.21237754729002173
0.35000000000000003,0.20258830691486868
