time,voltage
0.0,-0.023833777052506416
0.002777777777777778,-0.02324269705156532
0.005555555555555556,-0.014238677591257408
0.008333333333333333,-0.0031463964425279475
0.011111111111111112,0.022387796074323504
0.01388888888888889,-0.01379302540205525
0.016666666666666666,0.00216409429936935
0.019444444444444445,-0.02585239974203768
0.022222222222222223,-0.00559678204542253
0.025,-0.026850491527598427
0.02777777777777778,-0.021592904110395272
0.030555555555555558,0.03436008980361856
0.03333333333333333,0.0050191826379376485
0.036111111111111115,0.013195999129729873
0.03888888888888889,0.006705533677611116
0.04166666666666667,0.036833399411392555
0.044444444444444446,-0.017897455766791158
0.04722222222222222,-0.0035498037775389354
0.05,-0.030221019184762214
0.05277777777777778,-0.01867940321366133
0.05555555555555556,-0.019390206634072715
0.058333333333333334,-0.012853355746295042
0.061111111111111116,-0.0025134462681615072
0.0638888888888889,-0.0012630340561205198
0.06666666666666667,-0.024377388784282625
0.06944444444444445,0.01979313609362031
0.07222222222222223,0.008323329591309065
0.075,0.007961644048851116
0.07777777777777778,0.009369910565543173
0.08055555555555556,-0.042001016880290294
0.08333333333333334,-0.03705541056229172
0.08611111111111111,-0.005627354384661363
0.08888888888888889,-0.037722256737771596
0.09166666666666667,0.01933438685698228
0.09444444444444444,-0.012889480167182776
0.09722222222222222,-0.00437277907587251
0.1,0.007372237054142432
0.10277777777777779,-0.012639833703729482
0.10555555555555556,-0.008621216484139394
0.10833333333333334,-0.010682659549992861
0.11111111111111112,-0.00908384219272716
0.11388888888888889,0.006697915748292834
0.11666666666666667,0.001977839120536339
0.11944444444444445,-0.02463340915194045
0.12222222222222223,0.02420598458094605
0.125,-0.02311582830614053
0.1277777777777778,-0.005890491037215767
0.13055555555555556,-0.049110377494760105
0.13333333333333333,0.018530509176191038
0.13611111111111113,-0.002481166714599482
0.1388888888888889,0.031371744516400804
0.14166666666666666,0.025534355304423537
0.14444444444444446,0.024288981524758287
0.14722222222222223,-0.009613739082217338
0.15,-0.002253174673769686
0.1527777777777778,0.008084472518961718
0.15555555555555556,-0.03665423778604525
0.15833333333333333,-0.026589108532755527
0.16111111111111112,-0.03078493428648791
0.1638888888888889,0.0044832424213039745
0.16666666666666669,-0.014565090864351114
0.16944444444444445,0.021807105305844444
0.17222222222222222,-0.029470386124418
0.17500000000000002,0.04246074686159949
0.17777777777777778,-0.007846184480570683
0.18055555555555555,0.061260214320228136
0.18333333333333335,-0.014340422662316252
0.18611111111111112,0.03332754938431354
0.18888888888888888,-0.018202297603214037
0.19166666666666668,-0.029563288677461358
0.19444444444444445,0.013698257076178041
0.19722222222222224,-0.005293477611014048
0.2,0.0037969773161332667
0.20277777777777778,0.016669000501148726
0.20555555555555557,0.013910455404875583
0.20833333333333334,-0.01039679717464023
0.2111111111111111,0.004401346062401611
0.2138888888888889,-0.004875902968285253
0.21666666666666667,-0.008459395490688852
0.21944444444444444,0.004467462513566657
0.22222222222222224,0.012199201410202688
0.225,-0.004804065314852147
0.22777777777777777,0.028605924899762224
0.23055555555555557,0.010388729118511046
0.23333333333333334,0.00322289318467726
0.23611111111111113,0.03148597894580971
0.2388888888888889,0.02409025284638081
0.24166666666666667,0.010500682656479354
0.24444444444444446,0.03833059922122402
0.24722222222222223,-0.03237723176490097
0.25,-0.02313989324304225
0.25277777777777777,-0.011240243891927284
0.2555555555555556,0.01023698917177317
0.25833333333333336,-0.0038227008585515034
0.2611111111111111,-0.02097861685491899
0.2638888888888889,0.0023171088574189614
0.26666666666666666,-0.021110299865374157
0.26944444444444443,0.03438495617931323
